price,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
5495,-1.2437022940307507,-1.143426731805044,0.0,0.0,0.0,1.0,0.020694896452421653,-0.3333333333333333,1.0,1.0,0.0,1.0,-0.0,0.0,-0.3333333333333333,0.0,0.0,0.42780840541762266,-0.2890596414196853,0.9365301716971167,0.867178924259056,0.0,0.0,-0.0,1.0,-1.579001520602214,1.2768998383259111,0.0,-0.2890596414196853,0.0,0.71347290956552,1.0,0.5421520637778354,0.0,-0.0,0.867178924259056,0.0,-0.2619943766067594,0.0
3800,1.050010335997256,0.2212284554714368,1.0,0.0,0.0,1.0,1.262451702397631,-2.0,1.0,1.0,0.0,2.0,-2.0,1.0867178924259056,-4.0,0.0,0.0,-0.3698329363985837,-2.173435784851811,1.0542206034475319,2.173435784851811,0.0,2.0,-2.173435784851811,1.0,0.16697619173385297,-0.7332399144672741,0.0,-4.346871569703622,1.0,1.0881553497244563,0.0,-0.6486032604023753,2.173435784851811,-4.0,1.0867178924259056,0.0,1.2962725343922479,0.0
3650,1.0374180913434197,-1.4819276112455648,1.0,0.0,0.0,1.0,1.6392015081367428,-2.3333333333333335,1.0,1.0,0.0,2.0,-2.3333333333333335,-0.2305159165751921,-4.666666666666667,0.0,0.0,1.0595943988081113,0.5378704720087816,-1.3723551021938474,-0.4610318331503842,0.0,2.0,0.5378704720087816,1.0,1.4488823513979683,2.7263945435150805,0.0,1.0757409440175631,1.0,0.3199609112160224,0.0,1.3476216538491235,-0.4610318331503842,-4.666666666666667,-0.2305159165751921,0.0,-1.1568122578253985,0.0
3500,1.2466317817763057,-1.7014020384646023,0.0,0.0,0.0,1.0,-0.7651520486259531,-0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.7360699200013411,0.040248810830589093,-1.0765462834716393,-0.0,0.0,0.0,0.0,1.0,0.22314003219274603,1.2096407695379725,0.0,0.0,0.0,-1.5235751343166841,1.0,-0.6116969647977312,-0.0,-0.0,-0.1207464324917673,0.0,-0.309768421737188,0.0
3250,0.5897959126771021,0.4452657930002852,0.0,0.0,0.0,1.0,-0.31653731192597445,-2.0,1.0,1.0,0.0,1.0,-0.0,0.0,-2.0,0.0,0.0,0.18607925652096963,-0.6366630076838639,-1.1368241463733246,0.31833150384193193,0.0,0.0,-0.0,1.0,0.09194277522017419,-0.44941608087814744,0.0,-0.6366630076838639,1.0,0.875090248936116,0.0,1.6888937182019266,0.0,-0.0,0.31833150384193193,0.0,-1.093985882115723,0.0
3950,1.5697222316685424,0.4940215838106961,0.5,0.0,0.0,1.0,-1.393642832443305,0.6666666666666666,0.0,1.0,0.0,2.0,0.3333333333333333,0.8177826564215148,1.3333333333333333,0.0,1.0,2.380103789409222,1.0903768752286864,-0.44062208258717356,3.2711306256860593,0.0,1.0,0.5451884376143432,1.0,0.14574435950018125,-0.5119344691396066,0.0,2.180753750457373,0.0,1.0293214495464824,0.0,1.139705497285778,1.6355653128430296,0.6666666666666666,1.6355653128430296,1.0,-0.584303969077193,0.0
2700,1.1352124762190179,-0.17767437932884367,0.0,0.0,0.0,0.0,1.548248784879418,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.00276630453563524,-0.11342846688620563,0.6155866116952889,-0.0,1.0,0.0,-0.0,1.0,1.6965949633273345,-0.9491670789476432,0.0,-0.0,0.0,0.6087212321215182,0.0,-1.3091973729394686,-0.0,0.0,-0.3402854006586169,1.0,0.8506081602380698,0.0
3195,-0.06112080901540283,-0.5338377978944537,0.0,0.0,1.0,1.0,0.7830974467679312,-2.0,1.0,1.0,0.0,1.0,-0.0,0.0,-2.0,0.0,0.0,-0.165380296405655,-0.19758507135016465,-0.8933933223897667,0.09879253567508232,0.0,0.0,-0.0,0.0,1.49051319062972,0.4088007391337744,0.0,-0.19758507135016465,1.0,1.1038710304429724,0.0,-1.3414434713923062,0.0,-0.0,0.09879253567508232,0.0,0.9191782077562841,0.0
2700,-0.8273157625407619,1.3779419099583448,0.0,0.0,0.0,0.0,0.022057178406251175,-2.3333333333333335,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.46902377108194615,0.7069154774972558,1.4191453372257439,-0.0,0.0,0.0,0.0,1.0,-0.35327288745024693,-0.28065250882325543,0.0,0.0,1.0,-0.6282246411069925,0.0,0.848997489575482,-0.0,-0.0,-0.3029637760702525,0.0,1.0178105729269333,0.0
3500,-0.9235791057428016,0.3244558815901758,0.0,0.0,0.0,0.0,0.19693450851119884,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.4198534360208341,-0.013172338090010977,-0.327678039672617,-0.0,1.0,0.0,-0.0,1.0,0.35744140159940585,1.0895559141956945,0.0,-0.0,0.0,-0.28789090782544097,0.0,-1.2263098228588902,-0.0,0.0,-0.03951701427003293,0.0,0.9723183178985793,0.0
2395,1.480389332493047,-1.51335161006111,0.0,0.0,0.0,0.0,-0.60030545520355,-1.0,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.2879408139278762,0.3402854006586169,-0.5981784999450532,-0.0,0.0,0.0,0.0,1.0,0.3727810619829757,-1.1560717175143302,0.0,0.0,1.0,-1.231322979234154,0.0,0.8529570795185148,-0.0,-0.0,-0.3402854006586169,0.0,1.1265882638227693,0.0
4800,-0.8262002706129891,-0.3359792160104022,1.0,0.0,0.0,0.0,-1.2434563605983064,-0.3333333333333333,1.0,1.0,0.0,1.0,-0.3333333333333333,0.21953896816684962,-0.3333333333333333,0.0,0.0,1.3969961519014056,-0.07317965605561653,-0.8982499712173367,0.21953896816684962,1.0,1.0,-0.07317965605561653,1.0,0.04553153914835138,-0.43317286579316044,0.0,-0.07317965605561653,0.0,-0.40984102479673645,0.0,-0.10452706723766923,0.21953896816684962,-0.3333333333333333,0.21953896816684962,1.0,1.3746001232345293,0.0
1880,1.6584095817505737,0.5865332620949204,0.0,0.0,0.0,0.0,0.13066421757842725,0.3333333333333333,1.0,1.0,0.0,-1.0,0.0,-0.0,-0.3333333333333333,1.0,0.0,-0.7275190059062515,-0.3695572630808635,0.8039396818336322,1.1086717892425906,0.0,-0.0,-0.0,1.0,-1.392085213405329,-0.5553852041315596,0.0,0.3695572630808635,1.0,-1.6426282607699587,0.0,0.045206231762986104,0.0,-0.0,-1.1086717892425906,0.0,-0.1987711512709164,0.0
2550,-1.2105533057669777,-0.5559121411837779,0.0,0.0,0.0,0.0,-1.3664819444299028,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.7180095972551843,-0.17929015733626052,-0.06097187932747783,-0.0,1.0,0.0,-0.0,1.0,-0.13332582608275326,0.0053033795707785525,0.0,-0.0,0.0,0.20735424275434172,0.0,1.4589075505874614,-0.0,0.0,-0.5378704720087816,1.0,0.47206344567501546,0.0
3995,0.03779634673470512,0.17164951361173764,1.0,0.0,1.0,0.0,-0.9267491329551445,-0.3333333333333333,1.0,1.0,0.0,1.0,-0.3333333333333333,0.09879253567508232,-0.3333333333333333,0.0,0.0,0.10536530209874634,-0.03293084522502744,-0.7012045509001806,0.09879253567508232,1.0,1.0,-0.03293084522502744,0.0,-0.7552993060412757,-0.051396275767484095,0.0,-0.03293084522502744,0.0,-1.5514489276743522,0.0,-0.09520724105160205,0.09879253567508232,-0.3333333333333333,0.09879253567508232,1.0,0.32678220326109336,0.0
3690,0.21624815379466544,1.0226301742139177,1.0,0.0,1.0,0.0,-1.6340418719314245,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.4149286498353458,0.3333333333333333,0.0,0.0,1.0317865348414585,0.13830954994511524,-1.6257879058153095,0.4149286498353458,1.0,1.0,0.13830954994511524,0.0,-0.38051125284241477,1.0003806664799773,0.0,0.13830954994511524,0.0,0.5468820591677201,0.0,1.3009318405367682,0.4149286498353458,0.3333333333333333,0.4149286498353458,1.0,-0.9475538898142688,0.0
1795,1.187023764768427,-0.6570633972068407,0.0,0.0,0.0,0.0,-1.5241996354967602,-2.3333333333333335,1.0,1.0,0.0,1.0,-0.0,-0.0,-2.3333333333333335,1.0,0.0,-0.8742885997079775,1.8185144529820712,1.250011526006056,-0.7793633369923162,0.0,0.0,0.0,1.0,-0.638195850314456,0.12599052521186,0.0,1.8185144529820712,1.0,-0.7670752594888447,0.0,0.932177757077751,-0.0,-0.0,-0.7793633369923162,0.0,0.37449264659131704,0.0
1950,1.5989414760139953,-0.8587056022372325,0.0,0.0,0.0,0.0,0.251010279713405,-1.6666666666666667,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,1.0,-0.043155104909710675,1.4818880351262351,0.30470231202204473,-0.0,0.0,0.0,0.0,1.0,1.7411913689122414,0.61573632281128,0.0,0.0,0.0,0.2905046765320296,1.0,-0.5840060758001997,-0.0,-0.0,-0.889132821075741,0.0,-0.22033816666925543,0.0
2450,1.2867495717867725,-1.0608507784986558,0.0,0.0,0.0,1.0,1.5867499956239255,-0.6666666666666666,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3819346963592253,0.3000365898280278,-0.8063321287345284,-0.0,0.0,0.0,0.0,0.0,-0.23830356077305306,-1.09090507976759,0.0,0.0,0.0,-0.5287150127568551,0.0,0.39114039034718934,-0.0,-0.0,-0.4500548847420417,1.0,0.5369485634732535,1.0
2100,-1.4642999341277727,1.4657972036033897,0.0,0.0,0.0,1.0,-0.9095235092536246,0.3333333333333333,1.0,1.0,0.0,-1.0,0.0,-0.0,-0.3333333333333333,0.0,0.0,0.11509354978931043,-0.14270032930845222,-1.2360203732789279,0.4281009879253567,0.0,-0.0,-0.0,1.0,1.5694873041040778,0.008936109868074195,0.0,0.14270032930845222,1.0,0.07400068369757402,0.0,1.2299387076232602,0.0,-0.0,-0.4281009879253567,0.0,0.7955275937407225,0.0
1679,1.3814254617722037,-1.2258783244142182,0.0,0.0,0.0,1.0,0.40472639225098833,0.3333333333333333,1.0,1.0,0.0,-1.0,0.0,-0.0,-0.3333333333333333,0.0,0.0,-1.0606733418938183,-0.4493230881814855,0.6274516692834459,1.3479692645444565,0.0,-0.0,-0.0,1.0,1.4913357874092763,-0.6178401678549655,0.0,0.4493230881814855,0.0,-0.36140672614958624,0.0,-0.9171473049435728,0.0,-0.0,-1.3479692645444565,1.0,-0.7452228299531541,0.0
4499,0.4541949294442998,0.14039781820452418,1.0,0.0,0.0,0.0,-0.09772746788228427,-2.0,0.0,1.0,0.0,1.0,-2.0,0.7574094401756312,-2.0,0.0,1.0,-0.5205224252383223,-1.5148188803512623,-1.6519773627545935,0.7574094401756312,1.0,1.0,-1.5148188803512623,1.0,-1.4105731798793988,-0.6163834918802673,0.0,-1.5148188803512623,0.0,1.5115419541710926,0.0,-0.37525664289648,0.7574094401756312,-2.0,0.7574094401756312,1.0,-0.32959210875595457,0.0
4500,0.8936346284449456,-0.026881444641450754,1.0,0.0,0.0,0.0,-0.02487834316401829,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.867178924259056,0.3333333333333333,0.0,0.0,-0.5230472680048066,0.2890596414196853,0.3532360460721947,0.867178924259056,1.0,1.0,0.2890596414196853,1.0,-0.21017459831670254,0.7717745953437156,0.0,0.2890596414196853,0.0,-0.9754776540920082,0.0,1.4424633973926901,0.867178924259056,0.3333333333333333,0.867178924259056,1.0,-0.9114450805299458,0.0
3475,-1.409306114385756,-1.4374969556278674,0.0,0.0,1.0,1.0,0.5495924394716583,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5600812767087396,0.05122575923893158,-1.1120678397868438,0.0,0.0,0.0,0.0,0.0,0.10734457723816372,-0.7425340031198365,0.0,0.0,0.0,-1.3005749000987146,0.0,-0.055197068089173434,0.0,0.0,0.15367727771679474,1.0,-0.901348785999185,0.0
3200,0.2846753886673435,0.8796267164682537,0.0,0.0,1.0,0.0,-0.6504049474289593,-0.6666666666666666,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.009575988226722431,0.3000365898280278,0.34875098965830365,-0.0,1.0,0.0,0.0,0.0,1.4810497357507186,0.09786561008976548,0.0,0.0,1.0,-0.16952669041754423,0.0,-1.278327834643508,-0.0,-0.0,-0.4500548847420417,0.0,0.25263153519225795,0.0
3490,0.46607592801206743,1.3309408139328511,0.0,0.0,1.0,0.0,0.18917353929353423,-1.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-1.0,0.0,0.0,-0.29515833192097707,0.7793633369923162,-1.4625594816292213,-0.7793633369923162,1.0,0.0,0.0,0.0,-0.4964549218009736,0.8813573204097358,0.0,0.7793633369923162,1.0,-1.001581356746825,0.0,-0.5019885102655688,-0.0,-0.0,-0.7793633369923162,0.0,-0.4208456947448897,0.0
5290,0.22968463738530634,1.1630012747827807,1.0,0.0,1.0,0.0,0.5227499667749279,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,1.2886937431394072,0.3333333333333333,0.0,0.0,-0.9385801298866467,0.42956458104646905,0.4453519120368887,1.2886937431394072,1.0,1.0,0.42956458104646905,0.0,-1.4700296506624524,-0.4322174809859634,0.0,0.42956458104646905,0.0,0.18345172904650206,0.0,0.19448345233455075,1.2886937431394072,0.3333333333333333,1.2886937431394072,1.0,-0.22531293733462684,0.0
4495,0.4120236999690918,-1.0418525004119596,1.0,0.0,0.0,1.0,-0.058165563688197044,-0.3333333333333333,1.0,1.0,0.0,1.0,-0.3333333333333333,0.9769484083424808,-0.3333333333333333,0.0,0.0,-0.7098975150153641,-0.32564946944749357,-0.305418427146407,0.9769484083424808,0.0,1.0,-0.32564946944749357,0.0,-0.9081639333098337,6.124568005172729,0.0,-0.32564946944749357,0.0,0.8117103345390455,0.0,0.27816062499481214,0.9769484083424808,-0.3333333333333333,0.9769484083424808,1.0,0.8813901483997247,1.0
2900,0.6131954384611157,-0.46996362086091764,0.0,0.0,0.0,1.0,0.04918184936511437,-1.6666666666666667,0.0,1.0,0.0,2.0,-0.0,0.0,-3.3333333333333335,0.0,1.0,-0.3873849653658732,-0.5305525064032199,-0.12976398987885363,0.6366630076838639,0.0,0.0,-0.0,1.0,0.779789401096188,0.2950390685818837,0.0,-1.0611050128064399,1.0,1.6634110813842056,0.0,0.7345369830175125,0.0,-0.0,0.31833150384193193,0.0,-0.38193893801018874,0.0
2999,-0.6141615096030377,0.2648483606470063,0.0,0.0,0.0,1.0,1.1293445576367516,-2.0,1.0,1.0,0.0,1.0,-0.0,-0.0,-2.0,0.0,0.0,1.4166421781326035,0.4610318331503842,1.0908858669574102,-0.2305159165751921,0.0,0.0,0.0,1.0,-1.1774820166986693,-0.8724549023123183,0.0,0.4610318331503842,1.0,-1.0975473307606356,0.0,0.607976835548213,-0.0,-0.0,-0.2305159165751921,0.0,0.0731063311994296,0.0
3575,0.2760473254191226,-0.053255365592622325,0.0,0.0,0.0,1.0,1.1625448506027898,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1889365439703172,0.0,1.4131045159432642,0.31833150384193193,0.0,0.0,0.0,1.0,-0.4364902473246892,0.23175471782057516,0.0,0.0,1.0,-1.6104560266580972,0.0,-1.5773832091781386,0.0,0.0,0.31833150384193193,0.0,-0.42259258752618,0.0
2999,-0.8406186770820061,1.1176351588490223,1.0,0.0,0.0,1.0,-0.8482288348437532,0.6666666666666666,0.0,1.0,0.0,2.0,0.6666666666666666,2.5137211855104282,1.3333333333333333,0.0,1.0,0.11977721163211222,1.6758141236736188,1.2251989341638305,5.0274423710208564,0.0,2.0,1.6758141236736188,1.0,0.7170446064489858,-0.2713637564833626,0.0,3.3516282473472376,1.0,0.6185816503907843,0.0,-1.3516010127319174,5.0274423710208564,1.3333333333333333,2.5137211855104282,0.0,-0.13129079128205126,0.0
3950,-1.0450996249697668,-0.6762435376805798,0.0,0.0,0.0,0.0,-0.41908685336061696,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2376710604581705,0.0,-0.3172149203204643,0.0,1.0,0.0,0.0,1.0,-0.8790821319918574,-1.0291771487309938,0.0,0.0,0.0,-0.06915985822092977,0.0,-1.0197412559155656,0.0,0.0,0.2854006586169045,1.0,-1.303568855112641,0.0
2680,-0.7501138863169157,-0.96340115620352,0.5,0.0,1.0,0.0,0.797427588283969,0.3333333333333333,1.0,1.0,0.0,0.0,0.16666666666666666,-0.2897914379802415,0.0,0.0,0.0,-0.49218492042719403,-0.19319429198682764,-1.1426788156175571,-0.0,1.0,0.0,-0.09659714599341382,0.0,-1.6686372233721802,2.6180298885963857,0.0,-0.0,0.0,0.6974977139220683,0.0,1.449103102328416,-0.0,0.0,-0.579582875960483,1.0,0.8260507242572221,0.0
2600,0.15513931622115504,1.0113597878843583,0.0,0.0,0.0,0.0,1.1887358391235656,-0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.9131693061311681,0.003658982802780827,-1.0245609156431192,-0.0,0.0,0.0,0.0,1.0,-0.054556058403584407,-0.19216030699091805,0.0,0.0,1.0,-1.7063247078563855,0.0,-1.5568163767570335,-0.0,-0.0,-0.010976948408342482,0.0,-0.22218320758092933,0.0
3295,0.11301108928581236,-1.5428516978496891,0.0,0.0,1.0,1.0,1.202111237219234,0.0,1.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,0.0,-0.111020255205367,-0.0,1.6242787067915063,-0.048298572996706916,0.0,0.0,-0.0,0.0,-1.3627605781231422,-0.16962655823151604,0.0,-0.0,0.0,0.8855232742685959,0.0,0.23365798479859393,-0.0,0.0,-0.048298572996706916,1.0,-1.0052102141781423,0.0
2995,0.2895934666604841,-0.8588203401148193,0.0,0.0,0.0,1.0,1.697631476463977,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.7742633716098632,-0.18002195389681666,0.1429126198273884,-0.0,0.0,0.0,-0.0,1.0,-1.0622129133811373,-0.05586350011306146,0.0,-0.0,0.0,-1.2126544379245727,0.0,-1.59234753676877,-0.0,0.0,-0.54006586169045,1.0,2.503063872241548,0.0
3750,-1.3844613802806052,-0.11247282625506885,1.0,0.0,0.0,0.0,1.4008519051199415,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.10098792535675083,0.3333333333333333,0.0,0.0,0.7386554967069224,0.033662641785583605,0.4157356338360799,0.10098792535675083,1.0,1.0,0.033662641785583605,1.0,0.40114509108775487,0.4944618558128517,0.0,0.033662641785583605,0.0,-1.443727285535527,0.0,-0.5966069641003684,0.10098792535675083,0.3333333333333333,0.10098792535675083,1.0,1.7632397153858141,0.0
3200,1.5802876300607618,1.713685350299784,0.0,0.0,0.0,0.0,-0.5623245545684868,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.8509573121857974,-0.1500182949140139,1.0765312113557384,-0.0,1.0,0.0,-0.0,0.0,-1.6651099918453707,-0.90536158262578,0.0,-0.0,0.0,-0.9655021528547655,0.0,-1.6093322398161087,-0.0,0.0,-0.4500548847420417,1.0,-0.6778068854803201,1.0
2595,-0.6355400371822751,-1.2694427588497594,0.0,0.0,0.0,0.0,-0.9266484644027249,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.3182336549380631,0.0,-1.690377905103484,0.31833150384193193,0.0,0.0,0.0,1.0,1.554960299157311,-0.9987837389103105,0.0,0.0,1.0,-1.5669556529805306,0.0,1.224346818761226,0.0,0.0,0.31833150384193193,0.0,-0.46905457383393223,0.0
2900,-1.265485017162465,0.952820810357081,0.0,0.0,0.0,1.0,0.5364840960137275,-0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.7055256424285804,0.11342846688620563,-1.6916923258780645,-0.0,0.0,0.0,0.0,1.0,0.7396851863601336,-1.5187236276245273,0.0,0.0,1.0,0.9854549843457886,0.0,1.1779588551128066,-0.0,-0.0,-0.3402854006586169,0.0,1.72562271199873,0.0
2895,-1.0199329502401036,1.4402714881272585,0.0,0.0,0.0,0.0,-0.4664267458757536,-0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,1.0,0.0,-0.7903186797230243,0.040248810830589093,-0.6376134871346089,-0.0,0.0,0.0,0.0,0.0,-1.338479526626247,-0.4726162830236499,0.0,0.0,1.0,0.7357142565371598,0.0,-0.8766449640213005,-0.0,-0.0,-0.1207464324917673,0.0,-0.5254979412739829,1.0
3850,1.1698106345559303,-1.2987538018999751,1.0,0.0,0.0,0.0,1.3183223967545723,0.3333333333333333,1.0,1.0,0.0,1.0,0.3333333333333333,0.24368825466520308,0.3333333333333333,0.0,0.0,0.012412857085098044,0.08122941822173435,0.21808897334733834,0.24368825466520308,1.0,1.0,0.08122941822173435,1.0,-1.2472322133963678,-0.6209894385683896,0.0,0.08122941822173435,0.0,-1.2674572365423145,0.0,-1.3011716381266072,0.24368825466520308,0.3333333333333333,0.24368825466520308,1.0,0.25213066302613757,0.0
3900,0.08221323807718005,-1.1854606599289232,1.0,0.0,0.0,0.0,1.6572000773746098,0.0,1.0,1.0,0.0,1.0,0.0,-0.38199780461031835,0.0,0.0,0.0,-1.1347552045194107,-0.0,-0.4678450442397092,-0.38199780461031835,1.0,1.0,-0.0,1.0,-0.03671007297717024,-0.24246228758312924,0.0,-0.0,1.0,-1.041935716320476,0.0,1.5428412939938516,-0.38199780461031835,0.0,-0.38199780461031835,0.0,1.4749573067533694,0.0
3000,-1.3953957505920564,0.7421769778277748,0.0,0.0,0.0,1.0,0.35248108407703577,-0.3333333333333333,1.0,1.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.7643204177119243,-0.0695206732528357,1.4348268730724811,0.0,0.0,0.0,-0.0,1.0,-0.1843004295938921,-0.9267096713123691,0.0,-0.0,0.0,0.6514699451512908,0.0,-0.45093573382259733,0.0,-0.0,0.20856201975850713,1.0,0.38237487709434304,0.0
3595,1.3290986691964788,-0.28469905407572654,0.0,0.0,0.0,1.0,1.1215085742858775,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.2526802067264794,0.252469813391877,0.04752147343348874,0.7574094401756312,0.0,0.0,0.0,0.0,-0.02938929051260688,0.382047884531324,0.0,0.252469813391877,1.0,-1.4451210862215078,0.0,-1.0733770454112863,0.0,0.0,0.7574094401756312,0.0,-0.49644594245324913,1.0
